rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,nome_uf,municipio,populacao,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
3,1627,1.38,29/06/2016,07/01/2017,RS,Rio Grande do Sul,Arroio dos Ratos,14197,0,500,500,1.38
3,1627,1.38,20/07/2016,05/12/2016,PB,Paraiba,Prata,4109,0,500,500,1.38
3,1627,1.38,05/08/2016,05/10/2016,MS,Mato Grosso do Sul,Caracol,5838,0,500,500,1.38
3,1627,1.38,14/07/2016,10/01/2017,MG,Minas Gerais,Tabuleiro,4021,0,500,500,1.38
3,1627,1.38,23/08/2016,29/12/2016,PA,Para,Bannach,3267,0,500,500,1.38
3,1627,1.38,24/08/2016,10/01/2017,PA,Para,Abel Figueiredo,7126,0,500,500,1.38
3,1627,1.38,24/08/2016,19/09/2016,MT,Mato Grosso,Sao Felix do Araguaia,11125,0,500,500,1.38
3,1627,1.38,14/07/2016,26/12/2016,PR,Parana,Tamboara,4991,0,500,500,1.38
3,1627,1.38,19/07/2016,27/09/2016,MG,Minas Gerais,Santa Cruz de Minas,8429,0,500,500,1.38
3,1627,1.38,15/07/2016,22/11/2016,MG,Minas Gerais,Romaria,3657,0,500,500,1.38
3,1627,1.38,14/07/2016,18/11/2016,MG,Minas Gerais,Resplendor,17675,0,500,500,1.38
3,1627,1.38,06/07/2016,16/09/2016,MG,Minas Gerais,Sao Pedro da Uniao,4979,0,500,500,1.38
3,1627,1.38,19/07/2016,04/10/2016,MG,Minas Gerais,Santa Rita de Minas,7042,0,500,500,1.38
3,1627,1.38,21/07/2016,24/11/2016,MG,Minas Gerais,Santo Antonio do Grama,4103,0,500,500,1.38
3,1627,1.38,04/07/2016,16/12/2016,PR,Parana,Perobal,5995,0,500,500,1.38
3,1627,1.38,04/07/2016,16/12/2016,PR,Parana,Pitanga,32419,0,500,500,1.38
3,1627,1.38,07/07/2016,16/12/2016,PR,Parana,Santa Mariana,12432,0,500,500,1.38
3,1627,1.38,07/07/2016,12/01/2017,PR,Parana,Sao Tome,5657,0,500,500,1.38
3,1627,1.38,13/07/2016,06/10/2016,SP,Sao Paulo,Martinopolis,25805,0,500,500,1.38
3,1627,1.38,13/07/2016,17/11/2016,SP,Sao Paulo,Maracai,13913,0,500,500,1.38
3,1627,1.38,13/07/2016,07/10/2016,SP,Sao Paulo,Miracatu,20533,0,500,500,1.38
3,1627,1.38,01/08/2016,20/11/2016,PR,Parana,Ipiranga,14978,0,500,500,1.38
3,1627,1.38,01/08/2016,10/11/2016,RS,Rio Grande do Sul,Harmonia,4595,0,500,500,1.38
3,1627,1.38,25/07/2016,12/01/2017,RS,Rio Grande do Sul,Charqueadas,38281,0,500,500,1.38
3,1789,1.25,08/07/2016,19/12/2016,TO,Tocantins,Aurora do Tocantins,3682,0,0,450,1.25
3,1789,1.25,01/08/2016,04/01/2017,ES,Espirito Santo,Irupi,13096,0,0,450,1.25
3,1791,1.11,19/08/2016,28/09/2016,BA,Bahia,Filadelfia,17583,0,400,400,1.11
3,1791,1.11,14/07/2016,07/10/2016,AL,Alagoas,Cacimbinhas,10818,0,400,400,1.11
3,1791,1.11,08/07/2016,15/09/2016,BA,Bahia,Pedro Alexandre,18135,0,400,400,1.11
3,1791,1.11,12/07/2016,24/11/2016,SP,Sao Paulo,Ipua,15567,0,400,400,1.11
3,1791,1.11,14/07/2016,07/10/2016,AL,Alagoas,Colonia Leopoldina,21636,0,400,400,1.11
3,1791,1.11,14/07/2016,07/10/2016,AL,Alagoas,Coqueiro Seco,5870,0,400,400,1.11
3,1791,1.11,14/07/2016,07/11/2016,RS,Rio Grande do Sul,Novo Barreiro,4160,0,400,400,1.11
3,1791,1.11,08/07/2016,26/09/2016,MG,Minas Gerais,Baependi,19186,0,400,400,1.11
3,1791,1.11,29/07/2016,29/09/2016,MA,Maranhao,Turilandia,24907,0,400,400,1.11
3,1791,1.11,28/07/2016,29/09/2016,MA,Maranhao,Tufilandia,5716,0,400,400,1.11
3,1791,1.11,28/07/2016,29/09/2016,MA,Maranhao,Tuntum,40844,0,400,400,1.11
3,1791,1.11,01/08/2016,26/09/2016,MA,Maranhao,Nova Olinda do Maranhao,20393,0,400,400,1.11
3,1791,1.11,25/07/2016,28/09/2016,MA,Maranhao,Sao Joao do Soter,18095,0,400,400,1.11
3,1791,1.11,01/08/2016,23/09/2016,MA,Maranhao,Nova Colinas,5243,0,400,400,1.11
3,1791,1.11,29/07/2016,05/01/2017,MA,Maranhao,Milagres do Maranhao,8284,0,400,400,1.11
3,1791,1.11,02/08/2016,09/12/2016,CE,Ceara,Chorozinho,19192,0,400,400,1.11
3,1791,1.11,17/08/2016,16/09/2016,CE,Ceara,Alto Santo,16876,0,400,400,1.11
3,1791,1.11,12/07/2016,20/11/2016,GO,Goias,Acreuna,21730,0,400,400,1.11
3,1791,1.11,11/07/2016,21/09/2016,MA,Maranhao,Anajatuba,26880,0,400,400,1.11
3,1791,1.11,22/07/2016,21/09/2016,MA,Maranhao,Apicum-Acu,17948,0,400,400,1.11
3,1791,1.11,22/07/2016,21/09/2016,MA,Maranhao,Araguana,15018,0,400,400,1.11
3,1791,1.11,28/07/2016,22/09/2016,MA,Maranhao,Jenipapo dos Vieiras,16124,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Maranhao,Loreto,11871,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Maranhao,Luis Domingues,6788,0,400,400,1.11
3,1791,1.11,28/07/2016,22/09/2016,MA,Maranhao,Governador Nunes Freire,25117,0,400,400,1.11
3,1791,1.11,28/07/2016,22/09/2016,MA,Maranhao,Graca Aranha,6142,0,400,400,1.11
3,1791,1.11,27/07/2016,22/09/2016,MA,Maranhao,Fortuna,15239,0,400,400,1.11
3,1791,1.11,26/07/2016,21/09/2016,MA,Maranhao,Centro do Guilherme,13015,0,400,400,1.11
3,1791,1.11,03/08/2016,21/09/2016,MA,Maranhao,Cachoeira Grande,8822,0,400,400,1.11
3,1791,1.11,25/07/2016,21/09/2016,MA,Maranhao,Boa Vista do Gurupi,8996,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Maranhao,Lago do Junco,10602,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Maranhao,Junco do Maranhao,3431,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Maranhao,Maranhaozinho,15734,0,400,400,1.11
3,1791,1.11,29/06/2016,14/11/2016,RN,Rio Grande do Norte,Antonio Martins,7205,0,400,400,1.11
3,1791,1.11,30/06/2016,29/12/2016,MG,Minas Gerais,Sao Joao Nepomuceno,26336,0,400,400,1.11
3,1791,1.11,08/07/2016,19/09/2016,MG,Minas Gerais,Serra Azul de Minas,4363,0,400,400,1.11
3,1791,1.11,14/07/2016,20/09/2016,MG,Minas Gerais,Silvianopolis,6283,0,400,400,1.11
3,1791,1.11,08/07/2016,16/11/2016,PR,Parana,Terra Roxa,17517,0,400,400,1.11
3,1791,1.11,29/06/2016,04/11/2016,RS,Rio Grande do Sul,Amaral Ferrador,6778,0,400,400,1.11
3,1791,1.11,07/07/2016,03/10/2016,MS,Mato Grosso do Sul,Rio Negro,4910,0,400,400,1.11
3,1791,1.11,04/08/2016,05/10/2016,BA,Bahia,Souto Soares,17332,0,400,400,1.11
3,1832,0.83,05/08/2016,04/10/2016,BA,Bahia,Tremedal,18187,0,300,300,0.83
3,1832,0.83,07/07/2016,14/11/2016,RN,Rio Grande do Norte,Bento Fernandes,5458,0,300,300,0.83
3,1832,0.83,28/06/2016,23/11/2016,SE,Sergipe,Maruim,17151,0,300,300,0.83
3,1835,0.69,01/08/2016,22/09/2016,CE,Ceara,Carnaubal,17463,0,0,250,0.69
3,1835,0.69,08/07/2016,05/10/2016,BA,Bahia,Potiragua,8969,0,0,250,0.69
3,1837,0.56,07/07/2016,04/01/2017,PE,Pernambuco,Aracoiaba,19816,0,200,200,0.56
3,1838,0.55,16/08/2016,19/09/2016,BA,Bahia,Belo Campo,18383,0,200,200,0.55
3,1838,0.55,04/08/2016,04/01/2017,ES,Espirito Santo,Divino de Sao Lourenco,4649,0,200,200,0.55
3,1838,0.55,30/06/2016,15/09/2016,MG,Minas Gerais,Bom Jesus da Penha,4150,0,200,200,0.55
3,1838,0.55,25/07/2016,13/09/2016,RS,Rio Grande do Sul,Riozinho,4571,0,200,200,0.55
3,1838,0.55,15/07/2016,07/10/2016,AL,Alagoas,Girau do Ponciano,40519,0,200,200,0.55
3,1838,0.55,08/08/2016,23/11/2016,RN,Rio Grande do Norte,Currais Novos,44887,0,200,200,0.55
3,1838,0.55,12/08/2016,23/11/2016,RJ,Rio de Janeiro,Saquarema,82359,0,200,200,0.55
3,1838,0.55,12/07/2016,19/12/2016,TO,Tocantins,Buriti do Tocantins,10837,0,200,200,0.55
3,1838,0.55,26/07/2016,04/11/2016,RS,Rio Grande do Sul,Campo Bom,64171,0,200,200,0.55
3,1838,0.55,24/08/2016,22/09/2016,PA,Para,Acara,54064,0,200,200,0.55
3,1848,0.00,24/08/2016,26/09/2016,PA,Para,Altamira,108382,0,0,0,0.00
3,1848,0.00,22/08/2016,29/09/2016,PA,Para,Barcarena,115779,0,0,0,0.00
3,1848,0.00,23/08/2016,28/09/2016,PA,Para,Aveiro,15953,0,0,0,0.00
3,1848,0.00,17/08/2016,29/09/2016,PA,Para,Brejo Grande do Araguaia,7232,0,0,0,0.00
3,1848,0.00,14/07/2016,06/09/2016,PA,Para,bidos,50459,0,0,0,0.00
3,1848,0.00,24/08/2016,22/09/2016,MT,Mato Grosso,Torixoreu,3713,0,0,0,0.00
3,1848,0.00,07/07/2016,06/09/2016,PA,Para,Inhangapi,11053,0,0,0,0.00
3,1848,0.00,20/07/2016,29/09/2016,MG,Minas Gerais,Virginia,8867,0,0,0,0.00
3,1848,0.00,18/07/2016,28/09/2016,MG,Minas Gerais,Varjao de Minas,6762,0,0,0,0.00
3,1848,0.00,02/08/2016,04/10/2016,MS,Mato Grosso do Sul,Antonio Joao,8679,0,0,0,0.00
3,1848,0.00,03/08/2016,04/10/2016,MS,Mato Grosso do Sul,Bonito,21047,0,0,0,0.00
3,1848,0.00,03/08/2016,04/10/2016,MS,Mato Grosso do Sul,Bataypora,11208,0,0,0,0.00
3,1848,0.00,09/08/2016,05/10/2016,MS,Mato Grosso do Sul,Dourados,212870,0,0,0,0.00
3,1848,0.00,14/07/2016,16/11/2016,PR,Parana,Tamarana,13730,0,0,0,0.00
3,1848,0.00,14/07/2016,18/11/2016,MG,Minas Gerais,Porteirinha,38720,0,0,0,0.00
3,1848,0.00,13/07/2016,18/11/2016,MG,Minas Gerais,Pimenta,8655,0,0,0,0.00
3,1848,0.00,13/07/2016,18/11/2016,MG,Minas Gerais,Pintopolis,7540,0,0,0,0.00
3,1848,0.00,15/07/2016,02/12/2016,MG,Minas Gerais,Rio Preto,5517,0,0,0,0.00
3,1848,0.00,15/07/2016,18/11/2016,MG,Minas Gerais,Rio Espera,5929,0,0,0,0.00
3,1848,0.00,19/07/2016,18/11/2016,MG,Minas Gerais,Santa Rita de Ibitipoca,3595,0,0,0,0.00
3,1848,0.00,15/07/2016,22/09/2016,MG,Minas Gerais,Ubaporanga,12558,0,0,0,0.00
3,1848,0.00,08/07/2016,16/09/2016,MG,Minas Gerais,Sao Vicente de Minas,7552,0,0,0,0.00
3,1848,0.00,28/07/2016,20/09/2016,MG,Minas Gerais,Silveirania,2282,0,0,0,0.00
3,1848,0.00,11/07/2016,19/09/2016,MG,Minas Gerais,Serra da Saudade,,0,0,0,0.00
3,1848,0.00,12/07/2016,19/09/2016,MG,Minas Gerais,Serra do Salitre,11325,0,0,0,0.00
3,1848,0.00,11/07/2016,19/09/2016,MG,Minas Gerais,Serrania,7796,0,0,0,0.00
3,1848,0.00,04/07/2016,16/09/2016,MG,Minas Gerais,Sao Jose da Lapa,22257,0,0,0,0.00
3,1848,0.00,21/07/2016,24/11/2016,MG,Minas Gerais,Sao Joao Batista do Gloria,7341,0,0,0,0.00
3,1848,0.00,04/07/2016,24/11/2016,MG,Minas Gerais,Sao Joao das Missoes,12652,0,0,0,0.00
3,1848,0.00,21/07/2016,22/11/2016,MG,Minas Gerais,Santo Antonio do Rio Abaixo,1816,0,0,0,0.00
3,1848,0.00,19/07/2016,21/11/2016,MG,Minas Gerais,Santana do Riacho,4258,0,0,0,0.00
3,1848,0.00,25/07/2016,07/11/2016,RS,Rio Grande do Sul,Dom Pedro de Alcantara,2619,0,0,0,0.00
3,1848,0.00,06/07/2016,07/11/2016,RS,Rio Grande do Sul,Engenho Velho,1397,0,0,0,0.00
3,1848,0.00,30/07/2016,12/01/2017,RS,Rio Grande do Sul,Erval Seco,7773,0,0,0,0.00
3,1848,0.00,29/07/2016,07/11/2016,RS,Rio Grande do Sul,Jaguarao,28310,0,0,0,0.00
3,1848,0.00,25/08/2016,24/11/2016,SP,Sao Paulo,Lucelia,21196,0,0,0,0.00
3,1848,0.00,15/07/2016,20/09/2016,PR,Parana,Amapora,5953,0,0,0,0.00
3,1848,0.00,01/08/2016,20/11/2016,PR,Parana,Itambaraca,6852,0,0,0,0.00
3,1848,0.00,02/08/2016,20/11/2016,PR,Parana,Inaja,3119,0,0,0,0.00
3,1848,0.00,02/08/2016,20/11/2016,PR,Parana,Indianopolis,4481,0,0,0,0.00
3,1848,0.00,27/07/2016,18/11/2016,MG,Minas Gerais,Caxambu,22231,0,0,0,0.00
3,1848,0.00,14/07/2016,23/11/2016,SP,Sao Paulo,Panorama,15458,0,0,0,0.00
3,1848,0.00,14/07/2016,06/10/2016,SP,Sao Paulo,Osvaldo Cruz,32475,0,0,0,0.00
3,1848,0.00,13/07/2016,06/10/2016,SP,Sao Paulo,Miguelopolis,21728,0,0,0,0.00
3,1848,0.00,11/07/2016,18/11/2016,MG,Minas Gerais,Moeda,4922,0,0,0,0.00
3,1848,0.00,13/07/2016,07/10/2016,SP,Sao Paulo,Ocaucu,4302,0,0,0,0.00
3,1848,0.00,07/07/2016,16/11/2016,PR,Parana,Saudade do Iguacu,5372,0,0,0,0.00
3,1848,0.00,08/07/2016,16/11/2016,PR,Parana,Sertaneja,5724,0,0,0,0.00
3,1848,0.00,07/07/2016,21/09/2016,PR,Parana,Santo Antonio do Sudoeste,19958,0,0,0,0.00
3,1848,0.00,07/07/2016,16/11/2016,PR,Parana,Sao Jorge d'Oeste,9302,0,0,0,0.00
3,1848,0.00,07/07/2016,28/11/2016,PR,Parana,Sao Jose dos Pinhais,297895,0,0,0,0.00
3,1848,0.00,07/07/2016,21/09/2016,PR,Parana,Santa Tereza do Oeste,10509,0,0,0,0.00
3,1848,0.00,07/07/2016,20/09/2016,PR,Parana,Santa Cruz de Monte Castelo,8166,0,0,0,0.00
3,1848,0.00,06/07/2016,20/09/2016,PR,Parana,Rondon,9488,0,0,0,0.00
3,1848,0.00,04/07/2016,15/09/2016,PR,Parana,Paranapoema,3050,0,0,0,0.00
3,1848,0.00,05/07/2016,15/09/2016,PR,Parana,Porto Amazonas,4782,0,0,0,0.00
3,1848,0.00,06/07/2016,19/09/2016,PR,Parana,Reserva do Iguacu,7815,0,0,0,0.00
3,1848,0.00,05/07/2016,19/09/2016,PR,Parana,Quitandinha,18419,0,0,0,0.00
3,1848,0.00,05/07/2016,19/09/2016,PR,Parana,Rancho Alegre D'Oeste,2833,0,0,0,0.00
3,1848,0.00,22/07/2016,27/09/2016,PR,Parana,Moreira Sales,12709,0,0,0,0.00
3,1848,0.00,28/06/2016,13/09/2016,PR,Parana,Morretes,16435,0,0,0,0.00
3,1848,0.00,25/07/2016,21/11/2016,PR,Parana,Marmeleiro,14470,0,0,0,0.00
3,1848,0.00,25/07/2016,19/09/2016,PR,Parana,Marquinho,4871,0,0,0,0.00
3,1848,0.00,23/08/2016,19/09/2016,PR,Parana,Marumbi,4755,0,0,0,0.00
3,1848,0.00,28/06/2016,13/09/2016,PR,Parana,Nossa Senhora das Gracas,4064,0,0,0,0.00
3,1848,0.00,04/07/2016,14/09/2016,PR,Parana,Palmital,14477,0,0,0,0.00
3,1848,0.00,27/07/2016,21/11/2016,PR,Parana,Jardim Olinda,1409,0,0,0,0.00
3,1848,0.00,27/07/2016,20/11/2016,PR,Parana,Joaquim Tavora,11544,0,0,0,0.00
3,1848,0.00,27/07/2016,21/11/2016,PR,Parana,Japura,9167,0,0,0,0.00
3,1848,0.00,26/07/2016,21/11/2016,PR,Parana,Maria Helena,5982,0,0,0,0.00
3,1848,0.00,26/07/2016,21/11/2016,PR,Parana,Marilena,7134,0,0,0,0.00
3,1848,0.00,13/07/2016,04/11/2016,RS,Rio Grande do Sul,Camaqua,65835,0,0,0,0.00
3,1848,0.00,29/06/2016,04/11/2016,RS,Rio Grande do Sul,Ametista do Sul,7569,0,0,0,0.00
3,1848,0.00,29/06/2016,04/11/2016,RS,Rio Grande do Sul,Arambare,3762,0,0,0,0.00
3,1848,0.00,11/07/2016,04/11/2016,RS,Rio Grande do Sul,Bom Principio,12932,0,0,0,0.00
3,1848,0.00,29/06/2016,04/11/2016,RR,Roraima,Sao Joao da Baliza,7516,0,0,0,0.00
3,1848,0.00,29/06/2016,04/11/2016,RR,Roraima,Caroebe,9165,0,0,0,0.00
3,1848,0.00,29/06/2016,12/01/2017,RR,Roraima,Canta,16149,0,0,0,0.00
3,1848,0.00,28/06/2016,04/11/2016,RO,Rondonia,Sao Felipe D'Oeste,6103,0,0,0,0.00
3,1848,0.00,29/06/2016,04/11/2016,RO,Rondonia,Vale do Paraiso,8231,0,0,0,0.00
3,1848,0.00,29/06/2016,01/12/2016,RO,Rondonia,Vilhena,91801,0,0,0,0.00
3,1848,0.00,18/07/2016,10/01/2017,PB,Paraiba,Matureia,6441,0,0,0,0.00
3,1848,0.00,28/06/2016,18/11/2016,SP,Sao Paulo,Sagres,2456,0,0,0,0.00
3,1848,0.00,05/08/2016,04/10/2016,BA,Bahia,Urucuca,21849,0,0,0,0.00
3,1848,0.00,10/08/2016,05/10/2016,MS,Mato Grosso do Sul,Gloria de Dourados,9992,0,0,0,0.00
3,1848,0.00,05/08/2016,04/10/2016,BA,Bahia,Varzea do Poco,9416,0,0,0,0.00
3,1848,0.00,04/08/2016,04/10/2016,BA,Bahia,Terra Nova,13547,0,0,0,0.00
3,1848,0.00,04/08/2016,05/10/2016,BA,Bahia,Sitio do Quinto,11767,0,0,0,0.00
3,1848,0.00,02/08/2016,12/12/2016,BA,Bahia,Sobradinho,23583,0,0,0,0.00
3,1848,0.00,03/08/2016,05/10/2016,BA,Bahia,Seabra,45202,0,0,0,0.00
3,1848,0.00,01/08/2016,21/11/2016,BA,Bahia,Sao Felix do Coribe,15647,0,0,0,0.00
3,1848,0.00,13/07/2016,03/10/2016,BA,Bahia,Santa Ines,11177,0,0,0,0.00
3,1848,0.00,29/07/2016,03/10/2016,BA,Bahia,Santa Teresinha,10586,0,0,0,0.00
3,1848,0.00,29/07/2016,21/11/2016,BA,Bahia,Santaluz,36915,0,0,0,0.00
3,1848,0.00,29/07/2016,09/12/2016,BA,Bahia,Santo Amaro,61702,0,0,0,0.00
3,1848,0.00,12/07/2016,21/11/2016,BA,Bahia,Ribeira do Pombal,51418,0,0,0,0.00
3,1848,0.00,10/08/2016,05/10/2016,MS,Mato Grosso do Sul,Iguatemi,15637,0,0,0,0.00
3,1848,0.00,12/08/2016,06/10/2016,MS,Mato Grosso do Sul,Laguna Carapa,7017,0,0,0,0.00
3,1848,0.00,01/07/2016,29/09/2016,MS,Mato Grosso do Sul,Mundo Novo,17884,0,0,0,0.00
3,1848,0.00,07/07/2016,03/10/2016,MS,Mato Grosso do Sul,Porto Murtinho,16514,0,0,0,0.00
3,1848,0.00,08/07/2016,04/10/2016,MS,Mato Grosso do Sul,Sonora,17483,0,0,0,0.00
3,1848,0.00,08/07/2016,04/10/2016,MT,Mato Grosso,Acorizal,5362,0,0,0,0.00
3,1848,0.00,12/08/2016,04/10/2016,PA,Para,Uruara,44486,0,0,0,0.00
3,1848,0.00,12/08/2016,07/12/2016,PA,Para,Vigia,51173,0,0,0,0.00
3,1848,0.00,12/08/2016,04/10/2016,PA,Para,Vitoria do Xingu,14407,0,0,0,0.00
3,1848,0.00,15/08/2016,04/10/2016,PA,Para,Sapucaia,5587,0,0,0,0.00
3,1848,0.00,15/08/2016,04/10/2016,PA,Para,Senador Jose Porfirio,11827,0,0,0,0.00
3,1848,0.00,15/08/2016,04/10/2016,PA,Para,Terra Alta,11120,0,0,0,0.00
3,1848,0.00,15/08/2016,04/10/2016,PA,Para,Tracuateua,29465,0,0,0,0.00
3,1848,0.00,28/07/2016,04/10/2016,MT,Mato Grosso,General Carneiro,5318,0,0,0,0.00
3,1848,0.00,28/06/2016,18/11/2016,SP,Sao Paulo,Sabino,5502,0,0,0,0.00
3,1848,0.00,11/07/2016,04/10/2016,MT,Mato Grosso,Alto Paraguai,10704,0,0,0,0.00
3,1848,0.00,13/07/2016,19/11/2016,TO,Tocantins,Chapada de Areia,1397,0,0,0,0.00
3,1848,0.00,08/07/2016,28/11/2016,TO,Tocantins,Augustinopolis,17627,0,0,0,0.00
3,1848,0.00,09/08/2016,20/11/2016,PR,Parana,Foz do Jordao,5210,0,0,0,0.00
3,1848,0.00,22/07/2016,20/11/2016,PR,Parana,Cerro Azul,17755,0,0,0,0.00
3,1848,0.00,12/07/2016,19/09/2016,PI,Piaui,Tanque do Piaui,2703,0,0,0,0.00
3,1848,0.00,15/07/2016,19/09/2016,PR,Parana,Agudos do Sul,8983,0,0,0,0.00
3,1848,0.00,15/07/2016,19/09/2016,PR,Parana,Altamira do Parana,3341,0,0,0,0.00
3,1848,0.00,18/07/2016,28/11/2016,PR,Parana,Apucarana,130430,0,0,0,0.00
3,1848,0.00,04/08/2016,23/09/2016,PR,Parana,Bocaiuva do Sul,12159,0,0,0,0.00
3,1848,0.00,21/07/2016,20/11/2016,PR,Parana,Cantagalo,13452,0,0,0,0.00
3,1848,0.00,28/07/2016,20/09/2016,GO,Goias,Nova Iguacu de Goias,2944,0,0,0,0.00
3,1848,0.00,07/07/2016,14/01/2017,TO,Tocantins,Santa Rita do Tocantins,2300,0,0,0,0.00
3,1848,0.00,25/07/2016,19/11/2016,TO,Tocantins,Fortaleza do Tabocao,2556,0,0,0,0.00
3,1848,0.00,29/06/2016,14/01/2017,TO,Tocantins,Goiatins,12813,0,0,0,0.00
3,1848,0.00,25/07/2016,24/11/2016,TO,Tocantins,Lagoa do Tocantins,4037,0,0,0,0.00
3,1848,0.00,13/07/2016,19/12/2016,TO,Tocantins,Combinado,4851,0,0,0,0.00
3,1848,0.00,26/07/2016,24/11/2016,TO,Tocantins,Novo Alegre,2351,0,0,0,0.00
3,1848,0.00,26/07/2016,21/09/2016,MA,Maranhao,Cantanhede,21464,0,0,0,0.00
3,1848,0.00,29/07/2016,22/09/2016,MA,Maranhao,Lago Verde,15893,0,0,0,0.00
3,1848,0.00,28/07/2016,18/11/2016,MG,Minas Gerais,Claro dos Pocoes,7862,0,0,0,0.00
3,1848,0.00,28/06/2016,18/11/2016,MG,Minas Gerais,Coronel Pacheco,3110,0,0,0,0.00
3,1848,0.00,28/07/2016,18/11/2016,MG,Minas Gerais,Comendador Gomes,3116,0,0,0,0.00
3,1848,0.00,29/06/2016,18/11/2016,MG,Minas Gerais,Felisburgo,7338,0,0,0,0.00
3,1848,0.00,30/06/2016,18/11/2016,MG,Minas Gerais,Fortaleza de Minas,4357,0,0,0,0.00
3,1848,0.00,30/06/2016,18/11/2016,MG,Minas Gerais,Francisco Dumont,5160,0,0,0,0.00
3,1848,0.00,30/06/2016,18/11/2016,MG,Minas Gerais,Franciscopolis,5745,0,0,0,0.00
3,1848,0.00,28/06/2016,18/11/2016,MG,Minas Gerais,Couto de Magalhaes de Minas,4412,0,0,0,0.00
3,1848,0.00,28/06/2016,18/11/2016,MG,Minas Gerais,Descoberto,5010,0,0,0,0.00
3,1848,0.00,29/06/2016,18/11/2016,MG,Minas Gerais,Durande,7818,0,0,0,0.00
3,1848,0.00,29/06/2016,02/12/2016,MG,Minas Gerais,Engenheiro Navarro,7362,0,0,0,0.00
3,1848,0.00,01/07/2016,02/12/2016,MG,Minas Gerais,Guiricema,8773,0,0,0,0.00
3,1848,0.00,01/07/2016,18/11/2016,MG,Minas Gerais,Inimutaba,7397,0,0,0,0.00
3,1848,0.00,01/07/2016,18/11/2016,MG,Minas Gerais,Ibitiura de Minas,3520,0,0,0,0.00
3,1848,0.00,06/07/2016,18/11/2016,MG,Minas Gerais,Guarani,9014,0,0,0,0.00
3,1848,0.00,30/06/2016,18/11/2016,MG,Minas Gerais,Goiana,3903,0,0,0,0.00
3,1848,0.00,30/06/2016,18/11/2016,MG,Minas Gerais,Galileia,7061,0,0,0,0.00
3,1848,0.00,11/07/2016,18/11/2016,MG,Minas Gerais,Montalvania,15779,0,0,0,0.00
3,1848,0.00,11/07/2016,18/11/2016,MG,Minas Gerais,Monte Siao,23022,0,0,0,0.00
3,1848,0.00,12/07/2016,17/11/2016,MG,Minas Gerais,Liberdade,5346,0,0,0,0.00
3,1848,0.00,29/07/2016,18/11/2016,MG,Minas Gerais,Januaria,68247,0,0,0,0.00
3,1848,0.00,07/07/2016,17/11/2016,MG,Minas Gerais,Jequeri,12946,0,0,0,0.00
3,1848,0.00,08/07/2016,17/11/2016,MG,Minas Gerais,Jesuania,4899,0,0,0,0.00
3,1848,0.00,29/07/2016,17/11/2016,MG,Minas Gerais,Joaquim Felicio,4607,0,0,0,0.00
3,1848,0.00,04/07/2016,17/11/2016,MG,Minas Gerais,Jose Goncalves de Minas,4643,0,0,0,0.00
3,1848,0.00,23/07/2016,21/09/2016,MA,Maranhao,BelAgua,7273,0,0,0,0.00
3,1848,0.00,02/08/2016,21/09/2016,MA,Maranhao,Capinzal do Norte,10720,0,0,0,0.00
3,1848,0.00,26/07/2016,21/09/2016,MA,Maranhao,Carutapera,23219,0,0,0,0.00
3,1848,0.00,01/08/2016,05/01/2017,MA,Maranhao,Central do Maranhao,8447,0,0,0,0.00
3,1848,0.00,25/07/2016,21/09/2016,MA,Maranhao,Campestre do Maranhao,14028,0,0,0,0.00
3,1848,0.00,01/08/2016,22/09/2016,MA,Maranhao,Estreito,40629,0,0,0,0.00
3,1848,0.00,27/07/2016,22/09/2016,MA,Maranhao,Fortaleza dos Nogueiras,12375,0,0,0,0.00
3,1848,0.00,01/08/2016,22/09/2016,MA,Maranhao,Godofredo Viana,11464,0,0,0,0.00
3,1848,0.00,01/08/2016,22/09/2016,MA,Maranhao,Coelho Neto,48320,0,0,0,0.00
3,1848,0.00,27/07/2016,22/09/2016,MA,Maranhao,Colinas,40268,0,0,0,0.00
3,1848,0.00,28/07/2016,22/09/2016,MA,Maranhao,Igarape Grande,11628,0,0,0,0.00
3,1848,0.00,29/07/2016,22/09/2016,MA,Maranhao,Maracacume,20815,0,0,0,0.00
3,1848,0.00,29/07/2016,22/09/2016,MA,Maranhao,Maraja do Sena,7658,0,0,0,0.00
3,1848,0.00,29/07/2016,22/09/2016,MA,Maranhao,Joselandia,15827,0,0,0,0.00
3,1848,0.00,23/07/2016,05/01/2017,MA,Maranhao,Axixa,11850,0,0,0,0.00
3,1848,0.00,23/07/2016,01/12/2016,MA,Maranhao,Bacabal,102656,0,0,0,0.00
3,1848,0.00,23/07/2016,21/09/2016,MA,Maranhao,Balsas,92144,0,0,0,0.00
3,1848,0.00,01/08/2016,21/09/2016,MA,Maranhao,Alto Alegre do Maranhao,26348,0,0,0,0.00
3,1848,0.00,22/07/2016,05/01/2017,GO,Goias,Vicentinopolis,8171,0,0,0,0.00
